Date,Govornorate,Community,Month,Year,Sex,Child,Type of Incident,Weapon,Fatal
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
20/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Female,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
20/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (hit),No
21/04/18,Khan Yunis,Khuza'a,April,2018,Female,No,Demonstration (GMR),Others,No
21/04/18,Rafah,Rafah,April,2018,Male,No,Demonstration (GMR),Others,No
21/04/18,Rafah,Rafah,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
22/04/18,Gaza North,Beit Lahiya,April,2018,Male,No,Other,Live ammunition,No
22/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
22/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
22/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
22/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
22/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
22/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
22/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
22/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
22/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
22/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Others,No
22/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
23/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
23/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
23/04/18,Khan Yunis,Khuza'a,April,2018,Female,No,Demonstration (GMR),Others,No
23/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
23/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
24/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
24/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
24/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
24/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
24/04/18,Rafah,Rafah,April,2018,Male,Yes,Demonstration (GMR),Others,No
24/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
25/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Others,No
25/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
25/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
26/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
26/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
26/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
26/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
26/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
26/04/18,Rafah,Rafah,April,2018,Male,No,Demonstration (GMR),Others,No
26/04/18,Rafah,Rafah,April,2018,Male,No,Demonstration (GMR),Others,No
26/04/18,Gaza,Gaza,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
26/04/18,Gaza,Gaza,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Female,Yes,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Female,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Rubber bullet (all types),No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Gaza North,Jabalia,April,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Gaza North,Jabalia,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Female,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Female,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Live ammunition,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Rubber bullet (all types),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Rubber bullet (all types),No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,No,Demonstration (GMR),Shrapnel,No
27/04/18,Khan Yunis,Khuza'a,April,2018,Male,Yes,Demonstration (GMR),Shrapnel,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Others,No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Female,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,Yes,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Female,No,Demonstration (GMR),Tear gas canister (inhalation),No
27/04/18,Deir Al-Balah (Middle Area),Al Bureij Camp,April,2018,Male,No,Demonstration (GMR),Tear gas canister (inhalation),No
